78102.5, 78102.5
77030.5, 77030.5
73197.5, 73197.5
71269.5, 71269.5
69493.5, 70442.5
69493.5, 70089.5
67789.5, 67789.5
67789.5, 67789.5
65313.5, 65313.5
64960.5, 64960.5
60330.5, 60330.5
57098.5, 57098.5
55648.0, 55648.0
52830.0, 52830.0
52830.0, 52830.0
52477.0, 52477.0
52477.0, 53875.0
52477.0, 53875.0
52477.0, 53692.0
52396.0, 52396.0
49795.0, 49795.0
49220.0, 49220.0
47710.0, 47710.0
46725.0, 46725.0
46264.0, 46264.0
44866.0, 44866.0
44866.0, 44866.0
44866.0, 44866.0
43964.0, 43964.0
43964.0, 43964.0
42188.0, 42188.0
42188.0, 42188.0
39723.0, 39723.0
39723.0, 39723.0
39723.0, 39723.0
39723.0, 39723.0
39723.0, 39723.0
39723.0, 39723.0
39723.0, 39723.0
38651.0, 38651.0
38651.0, 38651.0
38651.0, 38651.0
38444.5, 38444.5
38444.5, 38444.5
35582.5, 35582.5
35582.5, 35582.5
35582.5, 35582.5
35582.5, 35582.5
34541.5, 34541.5
34541.5, 34541.5
34188.5, 34188.5
33422.5, 33422.5
33422.5, 33422.5
33422.5, 33422.5
33422.5, 33422.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 33136.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 35247.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 34499.5
33136.5, 36846.5
33136.5, 36846.5
33136.5, 36846.5
33136.5, 36846.5
33136.5, 36846.5
33136.5, 39176.5
33136.5, 39176.5
33136.5, 39176.5
33136.5, 41305.5
33136.5, 41305.5
33136.5, 41305.5
33136.5, 41305.5
33136.5, 40155.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 40254.5
33136.5, 40254.5
33136.5, 40254.5
33136.5, 40254.5
33136.5, 39724.5
33136.5, 39724.5
33136.5, 39724.5
33136.5, 39724.5
33136.5, 39724.5
33136.5, 39724.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 38574.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 37808.5
33136.5, 36445.5
33136.5, 36445.5
33136.5, 36445.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 34316.5
33136.5, 39895.5
33136.5, 39895.5
33136.5, 39895.5
33136.5, 39895.5
33136.5, 39895.5
33136.5, 38745.5
33136.5, 38745.5
33136.5, 38745.5
33136.5, 38745.5
33136.5, 38745.5
33136.5, 37760.5
33136.5, 42390.5
33136.5, 40060.5
33136.5, 40060.5
33136.5, 40060.5
33136.5, 39714.5
33136.5, 37938.5
33136.5, 34221.0
33136.5, 33192.5
33136.5, 33192.5
33136.5, 33192.5
33136.5, 36453.5
33136.5, 33192.5
33136.5, 33192.5
33136.5, 33192.5
33136.5, 33192.5
33136.5, 33192.5
